zip,reportingyear,ziptype,cityname,statename,stateabbr,enc_zip,zcta_use
44659,2015,Post Office or large volume customer,Mount Eaton,NA,OH,44624,44659
44660,2015,Post Office or large volume customer,Mount Hope,NA,OH,44654,44654
44661,2015,Post Office or large volume customer,Nashville,NA,OH,44638,44661
44662,2015,ZIP Code Area,Navarre,NA,OH,44662,44662
44663,2015,ZIP Code Area,New Philadelphia,NA,OH,44663,44663
44665,2015,Post Office or large volume customer,North Georgetown,NA,OH,44609,44609
44666,2015,ZIP Code Area,North Lawrence,NA,OH,44666,44666
44667,2015,ZIP Code Area,Orrville,NA,OH,44667,44667
44669,2015,ZIP Code Area,Paris,NA,OH,44669,44669
44670,2015,Post Office or large volume customer,Robertsville,NA,OH,44669,44670
44671,2015,Post Office or large volume customer,Sandyville,NA,OH,44656,44671
44672,2015,ZIP Code Area,Sebring,NA,OH,44672,44672
44675,2015,ZIP Code Area,Sherrodsville,NA,OH,44675,44675
44676,2015,ZIP Code Area,Shreve,NA,OH,44676,44676
44677,2015,ZIP Code Area,Smithville,NA,OH,44677,44677
44678,2015,Post Office or large volume customer,Somerdale,NA,OH,44622,44678
44679,2015,Post Office or large volume customer,Stillwater,NA,OH,44683,44683
44680,2015,ZIP Code Area,Strasburg,NA,OH,44680,44680
44681,2015,ZIP Code Area,Sugarcreek,NA,OH,44681,44681
44682,2015,Post Office or large volume customer,Tuscarawas,NA,OH,44629,44682
44683,2015,ZIP Code Area,Uhrichsville,NA,OH,44683,44683
44685,2015,ZIP Code Area,Uniontown,NA,OH,44685,44685
44687,2015,Post Office or large volume customer,Walnut Creek,NA,OH,44654,44687
44688,2015,ZIP Code Area,Waynesburg,NA,OH,44688,44688
44689,2015,ZIP Code Area,Wilmot,NA,OH,44689,44689
44690,2015,Post Office or large volume customer,Winesburg,NA,OH,44624,44690
44691,2015,ZIP Code Area,Wooster,NA,OH,44691,44691
44693,2015,Post Office or large volume customer,Deersville,NA,OH,44699,44693
44695,2015,ZIP Code Area,Bowerston,NA,OH,44695,44695
44697,2015,Post Office or large volume customer,Zoar,NA,OH,44612,44697
44699,2015,ZIP Code Area,Tippecanoe,NA,OH,44699,44699
44701,2015,Post Office or large volume customer,Canton,NA,OH,44709,44709
44702,2015,ZIP Code Area,Canton,NA,OH,44702,44702
44703,2015,ZIP Code Area,Canton,NA,OH,44703,44703
44704,2015,ZIP Code Area,Canton,NA,OH,44704,44704
44705,2015,ZIP Code Area,Canton,NA,OH,44705,44705
44706,2015,ZIP Code Area,Canton,NA,OH,44706,44706
44707,2015,ZIP Code Area,Canton,NA,OH,44707,44707
44708,2015,ZIP Code Area,Canton,NA,OH,44708,44708
44709,2015,ZIP Code Area,Canton,NA,OH,44709,44709
44710,2015,ZIP Code Area,Canton,NA,OH,44710,44710
44711,2015,Post Office or large volume customer,Canton,NA,OH,44709,44709
44714,2015,ZIP Code Area,Canton,NA,OH,44714,44714
44718,2015,ZIP Code Area,Canton,NA,OH,44718,44718
44720,2015,ZIP Code Area,North Canton,NA,OH,44720,44720
44721,2015,ZIP Code Area,Canton,NA,OH,44721,44721
44730,2015,ZIP Code Area,East Canton,NA,OH,44730,44730
44735,2015,Post Office or large volume customer,Canton,NA,OH,44720,44720
44750,2015,Post Office or large volume customer,Canton,NA,OH,44710,44710
44767,2015,Post Office or large volume customer,Canton,NA,OH,44720,44720
44799,2015,Post Office or large volume customer,Canton,NA,OH,44709,44709
44802,2015,ZIP Code Area,Alvada,NA,OH,44802,44802
44804,2015,ZIP Code Area,Arcadia,NA,OH,44804,44804
44805,2015,ZIP Code Area,Ashland,NA,OH,44805,44805
44807,2015,ZIP Code Area,Attica,NA,OH,44807,44807
44809,2015,Post Office or large volume customer,Bascom,NA,OH,44883,44809
44811,2015,ZIP Code Area,Bellevue,NA,OH,44811,44811
44813,2015,ZIP Code Area,Bellville,NA,OH,44813,44813
44814,2015,ZIP Code Area,Berlin Heights,NA,OH,44814,44814
44815,2015,Post Office or large volume customer,Bettsville,NA,OH,44883,44815
44816,2015,Post Office or large volume customer,Birmingham,NA,OH,44889,44816
44817,2015,ZIP Code Area,Bloomdale,NA,OH,44817,44817
44818,2015,ZIP Code Area,Bloomville,NA,OH,44818,44818
44820,2015,ZIP Code Area,Bucyrus,NA,OH,44820,44820
44822,2015,ZIP Code Area,Butler,NA,OH,44822,44822
44824,2015,ZIP Code Area,Castalia,NA,OH,44824,44824
44825,2015,Post Office or large volume customer,Chatfield,NA,OH,44818,44825
44826,2015,ZIP Code Area,Collins,NA,OH,44826,44826
44827,2015,ZIP Code Area,Crestline,NA,OH,44827,44827
44828,2015,Post Office or large volume customer,Flat Rock,NA,OH,44811,44828
44830,2015,ZIP Code Area,Fostoria,NA,OH,44830,44830
44833,2015,ZIP Code Area,Galion,NA,OH,44833,44833
44836,2015,ZIP Code Area,Green Springs,NA,OH,44836,44836
44837,2015,ZIP Code Area,Greenwich,NA,OH,44837,44837
44838,2015,Post Office or large volume customer,Hayesville,NA,OH,44805,44838
44839,2015,ZIP Code Area,Huron,NA,OH,44839,44839
44840,2015,ZIP Code Area,Jeromesville,NA,OH,44840,44840
44841,2015,ZIP Code Area,Kansas,NA,OH,44841,44841
44842,2015,ZIP Code Area,Loudonville,NA,OH,44842,44842
44843,2015,ZIP Code Area,Lucas,NA,OH,44843,44843
44844,2015,ZIP Code Area,Mc Cutchenville,NA,OH,44844,44844
44845,2015,Post Office or large volume customer,Melmore,NA,OH,44882,44882
44846,2015,ZIP Code Area,Milan,NA,OH,44846,44846
44847,2015,ZIP Code Area,Monroeville,NA,OH,44847,44847
44848,2015,Post Office or large volume customer,Nankin,NA,OH,44805,44805
44849,2015,ZIP Code Area,Nevada,NA,OH,44849,44849
44850,2015,Post Office or large volume customer,New Haven,NA,OH,44890,44850
44851,2015,ZIP Code Area,New London,NA,OH,44851,44851
44853,2015,ZIP Code Area,New Riegel,NA,OH,44853,44853
44854,2015,ZIP Code Area,New Washington,NA,OH,44854,44854
44855,2015,ZIP Code Area,North Fairfield,NA,OH,44855,44855
44856,2015,Post Office or large volume customer,North Robinson,NA,OH,44827,44856
44857,2015,ZIP Code Area,Norwalk,NA,OH,44857,44857
44859,2015,ZIP Code Area,Nova,NA,OH,44859,44859
44860,2015,Post Office or large volume customer,Oceola,NA,OH,44849,44849
44861,2015,Post Office or large volume customer,Old Fort,NA,OH,44883,44861
44862,2015,Post Office or large volume customer,Ontario,NA,OH,44902,44902
44864,2015,ZIP Code Area,Perrysville,NA,OH,44864,44864
44865,2015,ZIP Code Area,Plymouth,NA,OH,44865,44865
44866,2015,ZIP Code Area,Polk,NA,OH,44866,44866
44867,2015,ZIP Code Area,Republic,NA,OH,44867,44867
44870,2015,ZIP Code Area,Sandusky,NA,OH,44870,44870
44871,2015,Post Office or large volume customer,Sandusky,NA,OH,44870,44870
44874,2015,Post Office or large volume customer,Savannah,NA,OH,44805,44874
44875,2015,ZIP Code Area,Shelby,NA,OH,44875,44875
44878,2015,ZIP Code Area,Shiloh,NA,OH,44878,44878
44880,2015,ZIP Code Area,Sullivan,NA,OH,44880,44880
44881,2015,Post Office or large volume customer,Sulphur Springs,NA,OH,44820,44881
44882,2015,ZIP Code Area,Sycamore,NA,OH,44882,44882
44883,2015,ZIP Code Area,Tiffin,NA,OH,44883,44883
44887,2015,ZIP Code Area,Tiro,NA,OH,44887,44887
44888,2015,Post Office or large volume customer,Willard,NA,OH,44890,44890
44889,2015,ZIP Code Area,Wakeman,NA,OH,44889,44889
44890,2015,ZIP Code Area,Willard,NA,OH,44890,44890
44901,2015,Post Office or large volume customer,Mansfield,NA,OH,44902,44901
44902,2015,ZIP Code Area,Mansfield,NA,OH,44902,44902
44903,2015,ZIP Code Area,Mansfield,NA,OH,44903,44903
44904,2015,ZIP Code Area,Mansfield,NA,OH,44904,44904
44905,2015,ZIP Code Area,Mansfield,NA,OH,44905,44905
44906,2015,ZIP Code Area,Mansfield,NA,OH,44906,44906
44907,2015,ZIP Code Area,Mansfield,NA,OH,44907,44907
45001,2015,ZIP Code Area,Addyston,NA,OH,45001,45001
45002,2015,ZIP Code Area,Cleves,NA,OH,45002,45002
45003,2015,ZIP Code Area,College Corner,NA,OH,45003,45003
45004,2015,Post Office or large volume customer,Collinsville,NA,OH,45013,45013
45005,2015,ZIP Code Area,Franklin,NA,OH,45005,45005
45011,2015,ZIP Code Area,Hamilton,NA,OH,45011,45011
45012,2015,Post Office or large volume customer,Hamilton,NA,OH,45011,45011
45013,2015,ZIP Code Area,Hamilton,NA,OH,45013,45013
45014,2015,ZIP Code Area,Fairfield,NA,OH,45014,45014
45015,2015,ZIP Code Area,Hamilton,NA,OH,45015,45015
45018,2015,Post Office or large volume customer,Fairfield,NA,OH,45011,45011
45030,2015,ZIP Code Area,Harrison,NA,OH,45030,45030
45032,2015,Post Office or large volume customer,Harveysburg,NA,OH,45068,45032
45033,2015,ZIP Code Area,Hooven,NA,OH,45033,45033
45034,2015,ZIP Code Area,Kings Mills,NA,OH,45034,45034
45036,2015,ZIP Code Area,Lebanon,NA,OH,45036,45036
45039,2015,ZIP Code Area,Maineville,NA,OH,45039,45039
45040,2015,ZIP Code Area,Mason,NA,OH,45040,45040
45041,2015,Post Office or large volume customer,Miamitown,NA,OH,45002,45041
45042,2015,ZIP Code Area,Middletown,NA,OH,45042,45042
45044,2015,ZIP Code Area,Middletown,NA,OH,45044,45044
45050,2015,ZIP Code Area,Monroe,NA,OH,45050,45050
45051,2015,Post Office or large volume customer,Mount Saint Joseph,NA,OH,45233,45051
45052,2015,ZIP Code Area,North Bend,NA,OH,45052,45052
45053,2015,ZIP Code Area,Okeana,NA,OH,45053,45053
45054,2015,ZIP Code Area,Oregonia,NA,OH,45054,45054
45055,2015,Post Office or large volume customer,Overpeck,NA,OH,45011,45011
45056,2015,ZIP Code Area,Oxford,NA,OH,45056,45056
45061,2015,Post Office or large volume customer,Ross,NA,OH,45013,45013
45062,2015,Post Office or large volume customer,Seven Mile,NA,OH,45011,45062
45063,2015,Post Office or large volume customer,Shandon,NA,OH,45013,45013
45064,2015,ZIP Code Area,Somerville,NA,OH,45064,45064
45065,2015,ZIP Code Area,South Lebanon,NA,OH,45065,45065
45066,2015,ZIP Code Area,Springboro,NA,OH,45066,45066
45067,2015,ZIP Code Area,Trenton,NA,OH,45067,45067
45068,2015,ZIP Code Area,Waynesville,NA,OH,45068,45068
45069,2015,ZIP Code Area,West Chester,NA,OH,45069,45069
45070,2015,Post Office or large volume customer,West Elkton,NA,OH,45064,45070
45071,2015,Post Office or large volume customer,West Chester,NA,OH,45069,45069
45101,2015,ZIP Code Area,Aberdeen,NA,OH,45101,45101
45102,2015,ZIP Code Area,Amelia,NA,OH,45102,45102
45103,2015,ZIP Code Area,Batavia,NA,OH,45103,45103
45105,2015,Post Office or large volume customer,Bentonville,NA,OH,45144,45144
45106,2015,ZIP Code Area,Bethel,NA,OH,45106,45106
45107,2015,ZIP Code Area,Blanchester,NA,OH,45107,45107
45111,2015,ZIP Code Area,Camp Dennison,NA,OH,45111,45111
45112,2015,Post Office or large volume customer,Chilo,NA,OH,45120,45112
45113,2015,ZIP Code Area,Clarksville,NA,OH,45113,45113
45114,2015,Post Office or large volume customer,Cuba,NA,OH,45177,45177
45115,2015,Post Office or large volume customer,Decatur,NA,OH,45168,45115
45118,2015,ZIP Code Area,Fayetteville,NA,OH,45118,45118
45119,2015,Post Office or large volume customer,Feesburg,NA,OH,45130,45130
45120,2015,ZIP Code Area,Felicity,NA,OH,45120,45120
45121,2015,ZIP Code Area,Georgetown,NA,OH,45121,45121
45122,2015,ZIP Code Area,Goshen,NA,OH,45122,45122
45123,2015,ZIP Code Area,Greenfield,NA,OH,45123,45123
45130,2015,ZIP Code Area,Hamersville,NA,OH,45130,45130
45131,2015,Post Office or large volume customer,Higginsport,NA,OH,45121,45131
45132,2015,Post Office or large volume customer,Highland,NA,OH,45135,45132
45133,2015,ZIP Code Area,Hillsboro,NA,OH,45133,45133
45135,2015,ZIP Code Area,Leesburg,NA,OH,45135,45135
45140,2015,ZIP Code Area,Loveland,NA,OH,45140,45140
45142,2015,ZIP Code Area,Lynchburg,NA,OH,45142,45142
45144,2015,ZIP Code Area,Manchester,NA,OH,45144,45144
45145,2015,"existing ZCTA, missing zip",ZCTA 45145,NA,OH,45145,45145
45146,2015,ZIP Code Area,Martinsville,NA,OH,45146,45146
45147,2015,Post Office or large volume customer,Miamiville,NA,OH,45140,45147
45148,2015,ZIP Code Area,Midland,NA,OH,45148,45148
45150,2015,ZIP Code Area,Milford,NA,OH,45150,45150
45152,2015,ZIP Code Area,Morrow,NA,OH,45152,45152
45153,2015,ZIP Code Area,Moscow,NA,OH,45153,45153
45154,2015,ZIP Code Area,Mount Orab,NA,OH,45154,45154
45155,2015,Post Office or large volume customer,Mowrystown,NA,OH,45133,45155
45156,2015,Post Office or large volume customer,Neville,NA,OH,45153,45156
45157,2015,ZIP Code Area,New Richmond,NA,OH,45157,45157
45158,2015,Post Office or large volume customer,Newtonsville,NA,OH,45122,45158
45159,2015,ZIP Code Area,New Vienna,NA,OH,45159,45159
45160,2015,ZIP Code Area,Owensville,NA,OH,45160,45160
45162,2015,ZIP Code Area,Pleasant Plain,NA,OH,45162,45162
45164,2015,ZIP Code Area,Port William,NA,OH,45164,45164
45166,2015,Post Office or large volume customer,Reesville,NA,OH,45169,45166
45167,2015,ZIP Code Area,Ripley,NA,OH,45167,45167
45168,2015,ZIP Code Area,Russellville,NA,OH,45168,45168
45169,2015,ZIP Code Area,Sabina,NA,OH,45169,45169
45171,2015,ZIP Code Area,Sardinia,NA,OH,45171,45171
45172,2015,Post Office or large volume customer,Sinking Spring,NA,OH,45133,45172
45174,2015,ZIP Code Area,Terrace Park,NA,OH,45174,45174
45176,2015,ZIP Code Area,Williamsburg,NA,OH,45176,45176
45177,2015,ZIP Code Area,Wilmington,NA,OH,45177,45177
45201,2015,Post Office or large volume customer,Cincinnati,NA,OH,45203,45203
45202,2015,ZIP Code Area,Cincinnati,NA,OH,45202,45202
45203,2015,ZIP Code Area,Cincinnati,NA,OH,45203,45203
45204,2015,ZIP Code Area,Cincinnati,NA,OH,45204,45204
45205,2015,ZIP Code Area,Cincinnati,NA,OH,45205,45205
45206,2015,ZIP Code Area,Cincinnati,NA,OH,45206,45206
45207,2015,ZIP Code Area,Cincinnati,NA,OH,45207,45207
45208,2015,ZIP Code Area,Cincinnati,NA,OH,45208,45208
45209,2015,ZIP Code Area,Cincinnati,NA,OH,45209,45209
45211,2015,ZIP Code Area,Cincinnati,NA,OH,45211,45211
45212,2015,ZIP Code Area,Cincinnati,NA,OH,45212,45212
45213,2015,ZIP Code Area,Cincinnati,NA,OH,45213,45213
45214,2015,ZIP Code Area,Cincinnati,NA,OH,45214,45214
45215,2015,ZIP Code Area,Cincinnati,NA,OH,45215,45215
45216,2015,ZIP Code Area,Cincinnati,NA,OH,45216,45216
45217,2015,ZIP Code Area,Cincinnati,NA,OH,45217,45217
45218,2015,ZIP Code Area,Cincinnati,NA,OH,45218,45218
45219,2015,ZIP Code Area,Cincinnati,NA,OH,45219,45219
45220,2015,ZIP Code Area,Cincinnati,NA,OH,45220,45220
45221,2015,Post Office or large volume customer,Cincinnati,NA,OH,45219,45219
45222,2015,Post Office or large volume customer,Cincinnati,NA,OH,45212,45212
45223,2015,ZIP Code Area,Cincinnati,NA,OH,45223,45223
45224,2015,ZIP Code Area,Cincinnati,NA,OH,45224,45224
45225,2015,ZIP Code Area,Cincinnati,NA,OH,45225,45225
45226,2015,ZIP Code Area,Cincinnati,NA,OH,45226,45226
45227,2015,ZIP Code Area,Cincinnati,NA,OH,45227,45227
45229,2015,ZIP Code Area,Cincinnati,NA,OH,45229,45229
45230,2015,ZIP Code Area,Cincinnati,NA,OH,45230,45230
45231,2015,ZIP Code Area,Cincinnati,NA,OH,45231,45231
45232,2015,ZIP Code Area,Cincinnati,NA,OH,45232,45232
45233,2015,ZIP Code Area,Cincinnati,NA,OH,45233,45233
45234,2015,Post Office or large volume customer,Cincinnati,NA,OH,45214,45214
45235,2015,Post Office or large volume customer,Cincinnati,NA,OH,45241,45241
45236,2015,ZIP Code Area,Cincinnati,NA,OH,45236,45236
45237,2015,ZIP Code Area,Cincinnati,NA,OH,45237,45237
45238,2015,ZIP Code Area,Cincinnati,NA,OH,45238,45238
45239,2015,ZIP Code Area,Cincinnati,NA,OH,45239,45239
45240,2015,ZIP Code Area,Cincinnati,NA,OH,45240,45240
45241,2015,ZIP Code Area,Cincinnati,NA,OH,45241,45241
45242,2015,ZIP Code Area,Cincinnati,NA,OH,45242,45242
45243,2015,ZIP Code Area,Cincinnati,NA,OH,45243,45243
45244,2015,ZIP Code Area,Cincinnati,NA,OH,45244,45244
45245,2015,ZIP Code Area,Cincinnati,NA,OH,45245,45245
45246,2015,ZIP Code Area,Cincinnati,NA,OH,45246,45246
45247,2015,ZIP Code Area,Cincinnati,NA,OH,45247,45247
45248,2015,ZIP Code Area,Cincinnati,NA,OH,45248,45248
45249,2015,ZIP Code Area,Cincinnati,NA,OH,45249,45249
45250,2015,Post Office or large volume customer,Cincinnati,NA,OH,45214,45214
45251,2015,ZIP Code Area,Cincinnati,NA,OH,45251,45251
45252,2015,ZIP Code Area,Cincinnati,NA,OH,45252,45252
45253,2015,Post Office or large volume customer,Cincinnati,NA,OH,45251,45251
45254,2015,Post Office or large volume customer,Cincinnati,NA,OH,45255,45255
45255,2015,ZIP Code Area,Cincinnati,NA,OH,45255,45255
45258,2015,Post Office or large volume customer,Cincinnati,NA,OH,45248,45248
45262,2015,Post Office or large volume customer,Cincinnati,NA,OH,45241,45241
45263,2015,Post Office or large volume customer,Cincinnati,NA,OH,45202,45202
45264,2015,Post Office or large volume customer,Cincinnati,NA,OH,45203,45203
45267,2015,Post Office or large volume customer,Cincinnati,NA,OH,45219,45219
45268,2015,Post Office or large volume customer,Cincinnati,NA,OH,45220,45220
45269,2015,Post Office or large volume customer,Cincinnati,NA,OH,45225,45225
45270,2015,Post Office or large volume customer,Cincinnati,NA,OH,45203,45203
45271,2015,Post Office or large volume customer,Cincinnati,NA,OH,45225,45225
45273,2015,Post Office or large volume customer,Cincinnati,NA,OH,45214,45214
45274,2015,Post Office or large volume customer,Cincinnati,NA,OH,45225,45225
45275,2015,ZIP Code Area,Cincinnati,NA,KY,45275,41042
45277,2015,Post Office or large volume customer,Cincinnati,NA,KY,41015,41015
45280,2015,Post Office or large volume customer,Cincinnati,NA,OH,45214,45214
45296,2015,Post Office or large volume customer,Cincinnati,NA,OH,45203,45203
45298,2015,Post Office or large volume customer,Cincinnati,NA,KY,41011,41011
45299,2015,Post Office or large volume customer,Cincinnati,NA,OH,45202,45202
45301,2015,ZIP Code Area,Alpha,NA,OH,45301,45301
45302,2015,ZIP Code Area,Anna,NA,OH,45302,45302
45303,2015,ZIP Code Area,Ansonia,NA,OH,45303,45303
45304,2015,ZIP Code Area,Arcanum,NA,OH,45304,45304
45305,2015,ZIP Code Area,Bellbrook,NA,OH,45305,45305
45306,2015,ZIP Code Area,Botkins,NA,OH,45306,45306
45307,2015,Post Office or large volume customer,Bowersville,NA,OH,45335,45307
45308,2015,ZIP Code Area,Bradford,NA,OH,45308,45308
45309,2015,ZIP Code Area,Brookville,NA,OH,45309,45309
45310,2015,Post Office or large volume customer,Burkettsville,NA,OH,45846,45310
45311,2015,ZIP Code Area,Camden,NA,OH,45311,45311
45312,2015,ZIP Code Area,Casstown,NA,OH,45312,45312
45314,2015,ZIP Code Area,Cedarville,NA,OH,45314,45314
45315,2015,ZIP Code Area,Clayton,NA,OH,45315,45315
45316,2015,Post Office or large volume customer,Clifton,NA,OH,45387,45316
45317,2015,ZIP Code Area,Conover,NA,OH,45317,45317
45318,2015,ZIP Code Area,Covington,NA,OH,45318,45318
45319,2015,ZIP Code Area,Donnelsville,NA,OH,45319,45319
45320,2015,ZIP Code Area,Eaton,NA,OH,45320,45320
45321,2015,ZIP Code Area,Eldorado,NA,OH,45321,45321
45322,2015,ZIP Code Area,Englewood,NA,OH,45322,45322
45323,2015,ZIP Code Area,Enon,NA,OH,45323,45323
45324,2015,ZIP Code Area,Fairborn,NA,OH,45324,45324
45325,2015,ZIP Code Area,Farmersville,NA,OH,45325,45325
45326,2015,ZIP Code Area,Fletcher,NA,OH,45326,45326
45327,2015,ZIP Code Area,Germantown,NA,OH,45327,45327
45328,2015,Post Office or large volume customer,Gettysburg,NA,OH,45308,45328
45330,2015,Post Office or large volume customer,Gratis,NA,OH,45381,45330
45331,2015,ZIP Code Area,Greenville,NA,OH,45331,45331
45332,2015,ZIP Code Area,Hollansburg,NA,OH,45332,45332
45333,2015,ZIP Code Area,Houston,NA,OH,45333,45333
45334,2015,ZIP Code Area,Jackson Center,NA,OH,45334,45334
45335,2015,ZIP Code Area,Jamestown,NA,OH,45335,45335
45336,2015,Post Office or large volume customer,Kettlersville,NA,OH,45306,45336
45337,2015,ZIP Code Area,Laura,NA,OH,45337,45337
45338,2015,ZIP Code Area,Lewisburg,NA,OH,45338,45338
45339,2015,ZIP Code Area,Ludlow Falls,NA,OH,45339,45339
45340,2015,ZIP Code Area,Maplewood,NA,OH,45340,45340
45341,2015,ZIP Code Area,Medway,NA,OH,45341,45341
45342,2015,ZIP Code Area,Miamisburg,NA,OH,45342,45342
45343,2015,Post Office or large volume customer,Miamisburg,NA,OH,45342,45342
45344,2015,ZIP Code Area,New Carlisle,NA,OH,45344,45344
45345,2015,ZIP Code Area,New Lebanon,NA,OH,45345,45345
45346,2015,ZIP Code Area,New Madison,NA,OH,45346,45346
45347,2015,ZIP Code Area,New Paris,NA,OH,45347,45347
45348,2015,ZIP Code Area,New Weston,NA,OH,45348,45348
45349,2015,Post Office or large volume customer,North Hampton,NA,OH,45502,45349
45350,2015,Post Office or large volume customer,North Star,NA,OH,45348,45350
45351,2015,Post Office or large volume customer,Osgood,NA,OH,45388,45351
45352,2015,Post Office or large volume customer,Palestine,NA,OH,45331,45352
45353,2015,Post Office or large volume customer,Pemberton,NA,OH,45365,45353
45354,2015,Post Office or large volume customer,Phillipsburg,NA,OH,45309,45354
45356,2015,ZIP Code Area,Piqua,NA,OH,45356,45356
45358,2015,Post Office or large volume customer,Pitsburg,NA,OH,45304,45358
45359,2015,ZIP Code Area,Pleasant Hill,NA,OH,45359,45359
45360,2015,Post Office or large volume customer,Port Jefferson,NA,OH,45365,45360
45361,2015,Post Office or large volume customer,Potsdam,NA,OH,45337,45361
45362,2015,ZIP Code Area,Rossburg,NA,OH,45362,45362
45363,2015,ZIP Code Area,Russia,NA,OH,45363,45363
45365,2015,ZIP Code Area,Sidney,NA,OH,45365,45365
45367,2015,Post Office or large volume customer,Sidney,NA,OH,45365,45365
